"InChI Key","SMILES","Solubility"
"BGDKAVGWHJFAGW-UHFFFAOYSA-N","CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2","0.6645401555603837"
"DZGWFCGJZKJUFP-UHFFFAOYSA-N","C1=CC(=CC=C1CCN)O","0.6875357809749614"
"WHBIGIKBNXZKFE-UHFFFAOYSA-N","CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C","0.5594604424667673"
"XWLUWCNOOVRFPX-UHFFFAOYSA-N","C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3","0.739661811384133"
"SLXKOJJOQWFEFD-UHFFFAOYSA-N","C(CCC(=O)O)CCN","0.6642761061884103"
"PNVNVHUZROJLTJ-UHFFFAOYSA-N","CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O","0.619227416879885"
"XNKCCCKFOQNXKV-ZRSCBOBOSA-N","COCCOCCOCCOCCOCCOCCOCCOC1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC=C)O","0.779388727928714"
"SGZRQMALQBXAIQ-UHFFFAOYSA-N","CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br","0.5375554125856111"
"YEEZWCHGZNKEEK-UHFFFAOYSA-N","CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC","0.31391364204103667"
"HUNXMJYCHXQEGX-UHFFFAOYSA-N","CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C","0.5180360490496899"
"ZAFYATHCZYHLPB-UHFFFAOYSA-N","CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C","0.6792007546297776"
"UBQNRHZMVUUOMG-UHFFFAOYSA-N","C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N","0.5050902985547163"
"GBBSUAFBMRNDJC-UHFFFAOYSA-N","CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl","0.5382155574109326"
"DBEPLOCGEIEOCV-WSBQPABSSA-N","CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C","0.532800249849406"
"PJJJBBJSCAKJQF-UHFFFAOYSA-N","C(=N)(N)N.Cl","0.7100320429660165"
"GPRBEKHLDVQUJE-QSWIMTSFSA-N","CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O","0.5883844097600536"
"WZPBZJONDBGPKJ-VEHQQRBSSA-N","CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N","0.521452780080246"
"UREBDLICKHMUKA-CXSFZGCWSA-N","CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C","0.6228661397519902"
"ITRJWOMZKQRYTA-RFZYENFJSA-N","CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O","0.6137787705404485"
"DOUYETYNHWVLEO-UHFFFAOYSA-N","CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N","0.6171183259979481"
"JYGXADMDTFJGBT-VWUMJDOOSA-N","CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O","0.6314948683504235"
"OIGNJSKKLXVSLS-VWUMJDOOSA-N","CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O","0.6303421903571689"
"PROQIPRRNZUXQM-ZXXIGWHRSA-N","CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O","0.4968318544070804"
"VOXZDWNPVJITMN-ZBRFXRBCSA-N","CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O","0.6069232324990466"
"HIANJWSAHKJQTH-UHFFFAOYSA-N","CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3","0.6513388098132854"
"QEVHRUUCFGRFIF-MDEJGZGSSA-N","COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC","0.6188710152707122"
"MRBDMNSDAVCSSF-UHFFFAOYSA-N","CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O","0.6223873263337383"
"VJYSBPDEJWLKKJ-NLIMODCCSA-N","CC(C(C(=O)N1CCCC1C2=NC3=C(N2)C=C(C(=C3)F)C4CCC(N4C5=CC(=C(C(=C5)F)N6CCC(CC6)C7=CC=C(C=C7)F)F)C8=CC9=C(C=C8F)N=C(N9)C1CCCN1C(=O)C(C(C)OC)NC(=O)OC)NC(=O)OC)OC","0.5677028977622184"
"IROWCYIEJAOFOW-UHFFFAOYSA-N","CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl","0.5136617233695031"
"UCTWMZQNUQWSLP-VIFPVBQESA-N","CNCC(C1=CC(=C(C=C1)O)O)O","0.6333597983966541"
"OSZNNLWOYWAHSS-UHFFFAOYSA-M","CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-]","0.5300406397185168"
"LXMSZDCAJNLERA-ZHYRCANASA-N","CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C","0.6141150394639838"
"VVNCNSJFMMFHPL-VKHMYHEASA-N","CC(C)(C(C(=O)O)N)S","0.8056710332567066"
"YNVGQYHLRCDXFQ-XGXHKTLJSA-N","CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34","0.30160513456687366"
"XOFYZVNMUHMLCC-ZPOLXVRWSA-N","CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C","0.5734061617857125"
"QSLJIVKCVHQPLV-PEMPUTJUSA-N","CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C","0.46025503389365646"
"FMGSKLZLMKYGDP-USOAJAOKSA-N","CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C","0.616136183192956"
"JIVSXRLRGOICGA-UHFFFAOYSA-N","CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl","0.5277052939166997"
"JGSARLDLIJGVTE-MBNYWOFBSA-N","CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C","0.6249387722745395"
"XQFRJNBWHJMXHO-RRKCRQDMSA-N","C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O","0.7314193560886819"
"RNAICSBVACLLGM-GNAZCLTHSA-N","CCC1C(COC1=O)CC2=CN=CN2C.Cl","0.5129222006318692"
"AUYYCJSJGJYCDS-LBPRGKRZSA-N","C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O","0.44902754199129785"
"QZIQJVCYUQZDIR-UHFFFAOYSA-N","CN(CCCl)CCCl.Cl","0.6935389344962606"
"MTCFGRXMJLQNBG-REOHCLBHSA-N","C(C(C(=O)O)N)O","0.7455469934412836"
"WIIZWVCIJKGZOK-RKDXNWHRSA-N","C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]","0.6512203917899679"
"OSASVXMJTNOKOY-UHFFFAOYSA-N","CC(C)(C(Cl)(Cl)Cl)O","0.6773004155998528"
"OGWKCGZFUXNPDA-XQKSVPLYSA-N","CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O","0.501905908763672"
"BFPYWIDHMRZLRN-SLHNCBLASA-N","CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O","0.6123314463806953"
"RJKFOVLPORLFTN-LEKSSAKUSA-N","CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C","0.6107061686219162"
"PDMMFKSKQVNJMI-BLQWBTBKSA-N","CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C","0.6017134209330212"
"VMWNQDUVQKEIOC-CYBMUJFWSA-N","CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O","0.6567407244335911"
"RMMXTBMQSGEXHJ-UHFFFAOYSA-N","CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C","0.7189107038386838"
"GCKMFJBGXUYNAG-HLXURNFRSA-N","CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C","0.6184586031849769"
"MUMGGOZAMZWBJJ-DYKIIFRCSA-N","CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C","0.616551409417783"
"LZCDAPDGXCYOEH-UHFFFAOYSA-N","COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5","0.014420011520971582"
"MKJIEFSOBYUXJB-UHFFFAOYSA-N","CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC","0.6378573945007119"
"ZUFQODAHGAHPFQ-UHFFFAOYSA-N","CC1=NC=C(C(=C1O)CO)CO.Cl","0.8133219945091271"
"BFYIZQONLCFLEV-DAELLWKTSA-N","CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C","0.42103101861424874"
"XIURVHNZVLADCM-IUODEOHRSA-N","CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O","0.6346039626222258"
"DRTQHJPVMGBUCF-XVFCMESISA-N","C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O","0.5101738613951837"
"SONNWYBIRXJNDC-VIFPVBQESA-N","CNCC(C1=CC(=CC=C1)O)O","0.31603082429413404"
"DZZWHBIBMUVIIW-DTORHVGOSA-N","CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F","0.6271440789082358"
"WTDRDQBEARUVNC-LURJTMIESA-N","C1=CC(=C(C=C1CC(C(=O)O)N)O)O","0.7814945496378815"
"KCXVZYZYPLLWCC-UHFFFAOYSA-N","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O","0.6379226859388633"
"MWLSOWXNZPKENC-UHFFFAOYSA-N","CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O","0.6271440789082358"
"GHUUBYQTCDQWRA-UHFFFAOYSA-N","CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3.Cl","0.34815330462350463"
"GKTWGGQPFAXNFI-HNNXBMFYSA-N","COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3","0.46438861074230625"
"PBJUNZJWGZTSKL-MRXNPFEDSA-N","CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C","0.4826732799852221"
"UCFGDBYHRUNTLO-QHCPKHFHSA-N","CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O","0.6853599886749857"
"ZBPLOVFIXSTCRZ-UHFFFAOYSA-N","C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O","0.4544970926306057"
"CEUORZQYGODEFX-UHFFFAOYSA-N","C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl","0.2502338352955876"
"ZTVQQQVZCWLTDF-UHFFFAOYSA-N","CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC","0.6647964083499192"
"XUKUURHRXDUEBC-KAYWLYCHSA-N","CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4","0.32222422520283595"
"UDMBCSSLTHHNCD-KQYNXXCUSA-N","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N","0.8193749712303028"
"ZEUITGRIYCTCEM-KRWDZBQOSA-N","CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32","0.37533630535939627"
"UWKQSNNFCGGAFS-XIFFEERXSA-N","CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7","0.5714004358903993"
"UOTMYNBWXDUBNX-UHFFFAOYSA-N","COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl","0.8193749712303028"
"ACWBQPMHZXGDFX-QFIPXVFZSA-N","CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O","0.6385354540026887"
"MVWVFYHBGMAFLY-UHFFFAOYSA-N","C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54","0.4237621313087196"
"ULSDMUVEXKOYBU-ZDUSSCGKSA-N","CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3","0.6027801461314651"
"WOZSCQDILHKSGG-UHFFFAOYSA-N","CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C","0.66854836445476"
"COKMIXFXJJXBQG-NRFANRHFSA-N","CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O","0.3790821360204991"
"GAGWJHPBXLXJQN-UORFTKCHSA-N","CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O","0.6173391339604708"
"OIRDTQYFTABQOQ-KQYNXXCUSA-N","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N","0.5177641584571403"
"LQOLIRLGBULYKD-JKIFEVAISA-N","CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O","0.5332127038553245"
"WSEQXVZVJXJVFP-HXUWFJFHSA-N","CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F","0.5169402750688503"
"YEZNLOUZAIOMLT-UHFFFAOYSA-N","CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O","0.6049314241929129"
"IAKHMKGGTNLKSZ-INIZCTEOSA-N","CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","0.6964457531129298"
"UWYHMGVUTGAWSP-JKIFEVAISA-N","CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O","0.5595873876954581"
"FEBLZLNTKCEFIT-VSXGLTOVSA-N","CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C","0.5347322613339274"
"VIKNJXKGJWUCNN-XGXHKTLJSA-N","CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34","0.6098191011421832"
"AVKUERGKIZMTKX-NJBDSQKTSA-N","CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C","0.6699769847900932"
"UHDGCWIWMRVCDJ-CCXZUQQUSA-N","C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O","0.512623566575211"
"VSQQQLOSPVPRAZ-RRKCRQDMSA-N","C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O","0.5233309682365129"
"GIYXAJPCNFJEHY-UHFFFAOYSA-N","CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl","0.837763144095783"
"JOMHSQGEWSNUKU-UHFFFAOYSA-N","CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO","0.4549291098715203"
"ZMRUPTIKESYGQW-UHFFFAOYSA-N","CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl","0.5233309682365129"
"IMSSROKUHAOUJS-MJCUULBUSA-N","CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC","0.3885553356099777"
"ZBNARPCCDMHDDV-UHFFFAOYSA-N","CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)N)O)C)N=NC5=C(C6=C(C=C(C=C6C=C5S(=O)(=O)O)S(=O)(=O)O)N)O","0.5677028977622184"
"RRJFVPUCXDGFJB-UHFFFAOYSA-N","CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O.Cl","0.5495981680427617"
"QIVBCDIJIAJPQS-VIFPVBQESA-N","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N","0.8353693353064097"
"QQHMKNYGKVVGCZ-UHFFFAOYSA-N","C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl","0.7814945496378815"
"LDCRTTXIJACKKU-ONEGZZNKSA-N","COC(=O)C=CC(=O)OC","0.7192245841319036"
"XPOQHMRABVBWPR-ZDUSSCGKSA-N","C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F","0.433305746541951"
"QAGYKUNXZHXKMR-HKWSIXNMSA-N","CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O","0.35139494941861066"
"QYSGYZVSCZSLHT-UHFFFAOYSA-N","C(C(F)(F)F)(C(F)(F)F)(F)F","0.6111230970689708"
"VQOXZBDYSJBXMA-RKEBNKJGSA-N","CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O","0.38603372621592597"
"DHSUYTOATWAVLW-WFVMDLQDSA-N","CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C","0.5677028977622184"
"RMRJXGBAOAMLHD-IHFGGWKQSA-N","CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O","0.4702188880799526"
"HHZIURLSWUIHRB-UHFFFAOYSA-N","CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5","0.3541838145133155"
"FABUFPQFXZVHFB-PVYNADRNSA-N","CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C","0.295752232556423"
"YLRFCQOZQXIBAB-RBZZARIASA-N","CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F","0.5243068851769841"
"RITAVMQDGBJQJZ-FMIVXFBMSA-N","CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4","0.3212395157442251"
"VSZGPKBBMSAYNT-RRFJBIMHSA-N","CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC","0.6729426099078586"
"LENZDBCJOHFCAS-UHFFFAOYSA-N","C(C(CO)(CO)N)O","0.6807001848519875"
"XAEWZDYWZHIUCT-UHFFFAOYSA-N","CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl","0.5245481654646201"
"MTKNGOHFNXIVOS-UHFFFAOYSA-N","C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl","0.3742171557434947"
"NNULBSISHYWZJU-LLKWHZGFSA-N","CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O","0.6129831687361524"
"HNNIWKQLJSNAEQ-UHFFFAOYSA-N","CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl","0.48618411331432515"
"XQZXYNRDCRIARQ-LURJTMIESA-N","CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O","0.7096776554896131"
"CRKGMGQUHDNAPB-UHFFFAOYSA-N","C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-]","0.5283827806472988"
"WWYNJERNGUHSAO-QHOCJJNXSA-N","CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34","0.34598560247184473"
"WGFOBBZOWHGYQH-DKYLXPRQSA-N","CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F","0.49323816029946227"
"KNAHARQHSZJURB-UHFFFAOYSA-N","CCCC1=CC(=O)NC(=S)N1","0.6516960297656196"
"ZDXUKAKRHYTAKV-UHFFFAOYSA-N","CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC","0.21449682161287104"
"FAEKWTJYAYMJKF-QHCPKHFHSA-N","CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O","0.5465460565024768"
"RMMXLENWKUUMAY-UHFFFAOYSA-N","CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C","0.38449419070881385"
"QDWJJTJNXAKQKD-UHFFFAOYSA-N","C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl","0.5305822684966379"
"WTGQALLALWYDJH-WYHSTMEOSA-N","CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4.Br","0.5375554125856111"
"OGQDIIKRQRZXJH-UHFFFAOYSA-N","CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13.Cl","0.5240645349067464"
"NXFQHRVNIOXGAQ-YCRREMRBSA-N","C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]","0.6269821531708734"
"WXAYTPABEADAAB-UHFFFAOYSA-N","CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O.Cl","0.5370789501397035"
"LPRLDRXGWKXRMQ-UHFFFAOYSA-N","CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl","0.5272489246977908"
"ABTXGJFUQRCPNH-UHFFFAOYSA-N","CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl","0.5187099157427705"
"RETIMRUQNCDCQB-UHFFFAOYSA-N","CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl","0.5208120940040633"
"VIDRYROWYFWGSY-UHFFFAOYSA-N","CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.Cl","0.5256209350633916"
"ZCEHOOLYWQBGQO-UHFFFAOYSA-N","CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.Cl","0.5346322614956351"
"ODQWQRRAPPTVAG-BOPFTXTBSA-N","CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31","0.5046935956555388"
"ODQWQRRAPPTVAG-GZTJUZNOSA-N","CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31","0.6185084270866632"
"NPUKDXXFDDZOKR-LLVKDONJSA-N","CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2","0.653084961431833"
"GLVAUDGFNGKCSF-UHFFFAOYSA-N","C1=NC2=C(N1)C(=S)N=CN2","0.6344183940351706"
"MLSQGNCUYAMAHD-ITNVBOSISA-N","CC1(CC1)S(=O)(=O)NC(=O)C2(CC2C(F)F)NC(=O)C3CC4CN3C(=O)C(NC(=O)OC5CCCC5OCC=CC(C6=NC7=CC=CC=C7N=C6O4)(F)F)C(C)(C)C","0.5677028977622184"
"UVKZSORBKUEBAZ-UHFFFAOYSA-N","CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3","0.6451170666214816"
"VHRSUDSXCMQTMA-PJHHCJLFSA-N","CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O","0.625166205887663"
"VYFYYTLLBUKUHU-UHFFFAOYSA-N","C1=CC(=C(C=C1CCN)O)O","0.5776667519485146"
"KNZADIMHVBBPOA-UHFFFAOYSA-N","CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl","0.5286067559459567"
"WFXFYZULCQKPIP-UHFFFAOYSA-N","COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl","0.5414900746202694"
"YNPFMWCWRVTGKJ-UHFFFAOYSA-N","CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl","0.52418584438248"
"MCCACAIVAXEFAL-UHFFFAOYSA-N","C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-]","0.4947124280218056"
"DDXORDQKGIZAME-UHFFFAOYSA-N","C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-]","0.6935389344962606"
"VGKDLMBJGBXTGI-SJCJKPOMSA-N","CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl","0.5251467464364982"
"FIKFLLIUPUVONI-UHFFFAOYSA-N","C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl","0.5234539151868567"
"LAZPBGZRMVRFKY-UHFFFAOYSA-N","C1CSC2=NC(CN21)C3=CC=CC=C3.Cl","0.5120213577666697"
"BPLBGHOLXOTWMN-MBNYWOFBSA-N","CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C","0.6503842021986623"
"DNTGGZPQPQTDQF-XBXARRHUSA-N","CCN(C1=CC=CC=C1C)C(=O)C=CC","0.47307083408314093"
"MOYKHGMNXAOIAT-JGWLITMVSA-N","C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]","0.6406352160530998"
"HCRKCZRJWPKOAR-JTQLQIEISA-N","CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC","0.6750523031780845"
"METQSPRSQINEEU-HXCATZOESA-N","CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C","0.36034807658028295"
"SXYIRMFQILZOAM-HVNFFKDJSA-N","CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C","0.6507441369555976"
"OZOMQRBLCMDCEG-VIZOYTHASA-N","C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]","0.5883844097600536"
"RXZBMPWDPOLZGW-XMRMVWPWSA-N","CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O","0.09914760857155358"
